Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","4","Algeria","5511","Production","2949","Eggs","2013","2013","1000 tonnes","347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","4","Algeria","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","3129","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","4","Algeria","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","25","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","1549","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","18282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","105","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","23","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","94","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","30","S","Standardized data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2949","Eggs","2013","2013","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","187","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","7","Angola","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2949","Eggs","2013","2013","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","8","Antigua and Barbuda","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","9315","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","1043","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","4705","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","32119","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","52","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","2589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","94","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","2822","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","66","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","416","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","1967","S","Standardized data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2949","Eggs","2013","2013","1000 tonnes","560","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","11184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","9","Argentina","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","312","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","189","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","21","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","661","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","54","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","9","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","13","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2949","Eggs","2013","2013","1000 tonnes","34","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","657","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","1","Armenia","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","22856","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","774","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","7472","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","507","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","35","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","1316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","1870","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","2318","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","697","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","361","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","1098","S","Standardized data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2949","Eggs","2013","2013","1000 tonnes","241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","9522","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","10","Australia","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","1598","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","734","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","1639","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","235","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","604","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","24","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","229","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","529","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","131","S","Standardized data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2949","Eggs","2013","2013","1000 tonnes","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","3425","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","11","Austria","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","1893","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","799","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","208","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","993","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","121","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","71","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","94","S","Standardized data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2949","Eggs","2013","2013","1000 tonnes","84","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","1797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","52","Azerbaijan","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","7","S","Standardized data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2949","Eggs","2013","2013","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","12","Bahamas","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","1255","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","34350","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","1485","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","8863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","204","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","200","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","208","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","220","S","Standardized data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2949","Eggs","2013","2013","1000 tonnes","392","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","3531","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","16","Bangladesh","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","3125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","14","S","Standardized data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2949","Eggs","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","14","Barbados","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","2101","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","1673","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","1120","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","648","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","5911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","87","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","316","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","469","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","385","S","Standardized data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2949","Eggs","2013","2013","1000 tonnes","216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","6633","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","57","Belarus","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2511","Wheat and products","2013","2013","1000 tonnes","1804","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2513","Barley and products","2013","2013","1000 tonnes","386","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","827","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2515","Rye and products","2013","2013","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","3428","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2549","Pulses, Other and products","2013","2013","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","250","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","1131","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","389","S","Standardized data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2949","Eggs","2013","2013","1000 tonnes","174","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","3483","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","255","Belgium","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2805","Rice (Milled Equivalent)","2013","2013","1000 tonnes","14","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2514","Maize and products","2013","2013","1000 tonnes","72","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2907","Starchy Roots","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2731","Bovine Meat","2013","2013","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2732","Mutton & Goat Meat","2013","2013","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2733","Pigmeat","2013","2013","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2734","Poultry Meat","2013","2013","1000 tonnes","16","S","Standardized data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2949","Eggs","2013","2013","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2948","Milk - Excluding Butter","2013","2013","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","23","Belize","5511","Production","2960","Fish, Seafood","2013","2013","1000 tonnes","156","A","Aggregate, may include official, semi-official, estimated or calculated data"
