Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","7","S","Standardized data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","134","S","Standardized data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1720","S","Standardized data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","193","S","Standardized data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2949","Eggs","2011","2011","1000 tonnes","79","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","4881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","54","Denmark","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","751","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","72","Djibouti","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","72","Djibouti","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","6","S","Standardized data"
"FBS","Food Balance Sheets","72","Djibouti","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","5","S","Standardized data"
"FBS","Food Balance Sheets","72","Djibouti","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","15","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","72","Djibouti","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2949","Eggs","2011","2011","1000 tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","55","Dominica","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","583","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","35","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","346","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","38","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","102","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","104","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","272","S","Standardized data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2949","Eggs","2011","2011","1000 tonnes","97","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","56","Dominican Republic","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","6","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","986","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","25","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","963","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","420","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","10","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","268","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","7","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","200","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","332","S","Standardized data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2949","Eggs","2011","2011","1000 tonnes","130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","2409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","58","Ecuador","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","815","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","8407","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","3785","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","122","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","6876","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","95","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","4721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","201","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","850","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","127","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","888","S","Standardized data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2949","Eggs","2011","2011","1000 tonnes","306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","5789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","59","Egypt","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","1362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","17","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","756","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","23","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","109","S","Standardized data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2949","Eggs","2011","2011","1000 tonnes","60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","60","El Salvador","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","59","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","360","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","294","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","31","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","50","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","18","S","Standardized data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","11","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","693","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","63","Estonia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","96","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","2916","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","59","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","1585","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","6069","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","6275","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","1617","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","410","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","153","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","54","S","Standardized data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","40","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","3618","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","5","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","8","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","21","S","Standardized data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2949","Eggs","2011","2011","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","61","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","66","Fiji","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","41","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","975","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","1514","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","78","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","673","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","84","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","202","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","102","S","Standardized data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2949","Eggs","2011","2011","1000 tonnes","63","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","2301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","67","Finland","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","68","France","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","35994","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","86","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","8775","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","15913","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","124","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","7440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","68","France","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","382","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1566","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","127","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","2217","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","1781","S","Standardized data"
"FBS","Food Balance Sheets","68","France","5511","Production","2949","Eggs","2011","2011","1000 tonnes","866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","68","France","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","25290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","68","France","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","70","French Polynesia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","44","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","514","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","3","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2949","Eggs","2011","2011","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","74","Gabon","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","36","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","34","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","24","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","10","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","2","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","1","S","Standardized data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","75","Gambia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","42","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","97","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","30","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","270","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","0","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","274","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","21","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","4","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","12","S","Standardized data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2949","Eggs","2011","2011","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","606","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","73","Georgia","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","27","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2511","Wheat and products","2011","2011","1000 tonnes","22783","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2513","Barley and products","2011","2011","1000 tonnes","8734","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","5184","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2515","Rye and products","2011","2011","1000 tonnes","2521","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","11837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","97","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","1170","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","40","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","5616","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","1423","S","Standardized data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2949","Eggs","2011","2011","1000 tonnes","782","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2948","Milk - Excluding Butter","2011","2011","1000 tonnes","30349","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","79","Germany","5511","Production","2960","Fish, Seafood","2011","2011","1000 tonnes","273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2805","Rice (Milled Equivalent)","2011","2011","1000 tonnes","309","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2514","Maize and products","2011","2011","1000 tonnes","1684","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2907","Starchy Roots","2011","2011","1000 tonnes","21966","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2549","Pulses, Other and products","2011","2011","1000 tonnes","24","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2731","Bovine Meat","2011","2011","1000 tonnes","21","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2732","Mutton & Goat Meat","2011","2011","1000 tonnes","38","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2733","Pigmeat","2011","2011","1000 tonnes","19","S","Standardized data"
"FBS","Food Balance Sheets","81","Ghana","5511","Production","2734","Poultry Meat","2011","2011","1000 tonnes","41","S","Standardized data"
